3.1830 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
5.5113 	EXP 	text: text = 'button_2'
5.5155 	EXP 	text: text = 'button_2'
5.5196 	EXP 	text: text = 'button_2'
5.5239 	EXP 	text: text = 'button_2'
5.5281 	EXP 	text: text = 'button_2'
5.5325 	EXP 	text: text = 'button_2'
5.5382 	EXP 	text: text = 'button_2'
5.5427 	EXP 	text: text = 'button_2'
5.5474 	EXP 	text: text = 'button_2'
5.5515 	EXP 	text: text = 'button_2'
5.5559 	EXP 	text: text = 'button_2'
5.5602 	EXP 	text: text = 'button_2'
5.5645 	EXP 	text: text = 'button_2'
5.5701 	EXP 	text: text = 'button_2'
5.5747 	EXP 	text: text = 'button_2'
5.5789 	EXP 	text: text = 'button_2'
5.5831 	EXP 	text: text = 'button_2'
5.5879 	EXP 	text: text = 'button_2'
5.5920 	EXP 	text: text = 'button_2'
5.5964 	EXP 	text: text = 'button_2'
5.6008 	EXP 	text: text = 'button_2'
5.6054 	EXP 	text: text = 'button_2'
5.6095 	EXP 	text: text = 'button_2'
5.6137 	EXP 	text: text = 'button_2'
5.6180 	EXP 	text: text = 'button_2'
5.6225 	EXP 	text: text = 'button_2'
5.6269 	EXP 	text: text = 'button_2'
5.6331 	EXP 	text: text = 'button_2'
5.6381 	EXP 	text: text = 'button_2'
5.6426 	EXP 	text: text = 'button_2'
5.6470 	EXP 	text: text = 'button_2'
5.6520 	EXP 	text: text = 'button_2'
5.6562 	EXP 	text: text = 'button_2'
5.6608 	EXP 	text: text = 'button_2'
5.6664 	EXP 	text: text = 'button_2'
5.6709 	EXP 	text: text = 'button_2'
5.6756 	EXP 	text: text = 'button_2'
5.6805 	EXP 	text: text = 'button_2'
5.6850 	EXP 	text: text = 'button_2'
5.6898 	EXP 	text: text = 'button_2'
5.6948 	EXP 	text: text = 'button_2'
5.7003 	EXP 	text: text = 'button_2'
5.7051 	EXP 	text: text = 'button_2'
5.7096 	EXP 	text: text = 'button_2'
5.7141 	EXP 	text: text = 'button_2'
5.7185 	EXP 	text: text = 'button_2'
5.7229 	EXP 	text: text = 'button_2'
5.7275 	EXP 	text: text = 'button_2'
5.7320 	EXP 	text: text = 'button_2'
5.7366 	EXP 	text: text = 'button_2'
5.7426 	EXP 	text: text = 'button_2'
5.7476 	EXP 	text: text = 'button_2'
5.7527 	EXP 	text: text = 'button_2'
5.7574 	EXP 	text: text = 'button_2'
5.7631 	EXP 	text: text = 'button_2'
5.7678 	EXP 	text: text = 'button_2'
5.7723 	EXP 	text: text = 'button_2'
5.7768 	EXP 	text: text = 'button_2'
5.7813 	EXP 	text: text = 'button_2'
5.7860 	EXP 	text: text = 'button_2'
5.7914 	EXP 	text: text = 'button_2'
5.7986 	EXP 	text: text = 'button_2'
5.8051 	EXP 	text: text = 'button_2'
5.8108 	EXP 	text: text = 'button_2'
5.8165 	EXP 	text: text = 'button_2'
5.8212 	EXP 	text: text = 'button_2'
5.8256 	EXP 	text: text = 'button_2'
5.8295 	DATA 	Mouse: Left button down, pos=(608,570)
5.8302 	EXP 	text: text = 'button_2'
5.8386 	EXP 	text: height = 0.05
5.8386 	EXP 	text: height = 0.05
5.8386 	EXP 	text: height = 0.05
5.8386 	EXP 	text: text = 'button_1'
5.8434 	EXP 	text: text = 'button_1'
5.8479 	EXP 	text: text = 'button_1'
5.8533 	EXP 	text: text = 'button_1'
5.8579 	EXP 	text: text = 'button_1'
5.8627 	EXP 	text: text = 'button_1'
5.8673 	EXP 	text: text = 'button_1'
5.8720 	EXP 	text: text = 'button_1'
5.8766 	EXP 	text: text = 'button_1'
5.8812 	EXP 	text: text = 'button_1'
5.8864 	EXP 	text: text = 'button_1'
5.8910 	EXP 	text: text = 'button_1'
5.8955 	EXP 	text: text = 'button_1'
5.9005 	EXP 	text: text = 'button_1'
5.9050 	EXP 	text: text = 'button_1'
5.9098 	EXP 	text: text = 'button_1'
5.9143 	EXP 	text: text = 'button_1'
5.9190 	EXP 	text: text = 'button_1'
5.9235 	EXP 	text: text = 'button_1'
5.9281 	EXP 	text: text = 'button_1'
5.9330 	EXP 	text: text = 'button_1'
5.9378 	EXP 	text: text = 'button_1'
5.9419 	DATA 	Mouse:  Left button up, pos=(608,570)
5.9425 	EXP 	text: text = 'button_1'
5.9469 	EXP 	text: text = 'button_1'
5.9511 	EXP 	text: text = 'button_1'
5.9558 	EXP 	text: text = 'button_1'
5.9599 	EXP 	text: text = 'button_1'
5.9644 	EXP 	text: text = 'button_1'
5.9686 	EXP 	text: text = 'button_1'
5.9731 	EXP 	text: text = 'button_1'
5.9773 	EXP 	text: text = 'button_1'
5.9814 	EXP 	text: text = 'button_1'
5.9857 	EXP 	text: text = 'button_1'
5.9899 	EXP 	text: text = 'button_1'
5.9940 	EXP 	text: text = 'button_1'
5.9982 	EXP 	text: text = 'button_1'
6.0024 	EXP 	text: text = 'button_1'
6.0065 	EXP 	text: text = 'button_1'
6.0107 	EXP 	text: text = 'button_1'
6.0149 	EXP 	text: text = 'button_1'
6.0191 	EXP 	text: text = 'button_1'
6.0232 	EXP 	text: text = 'button_1'
6.0279 	EXP 	text: text = 'button_1'
6.0321 	EXP 	text: text = 'button_1'
6.0364 	EXP 	text: text = 'button_1'
6.0406 	EXP 	text: text = 'button_1'
6.0448 	EXP 	text: text = 'button_1'
6.0491 	EXP 	text: text = 'button_1'
6.0532 	EXP 	text: text = 'button_1'
6.0574 	EXP 	text: text = 'button_1'
6.0616 	EXP 	text: text = 'button_1'
6.0658 	EXP 	text: text = 'button_1'
6.0700 	EXP 	text: text = 'button_1'
6.0743 	EXP 	text: text = 'button_1'
6.0784 	EXP 	text: text = 'button_1'
6.0826 	EXP 	text: text = 'button_1'
6.0869 	EXP 	text: text = 'button_1'
6.0910 	EXP 	text: text = 'button_1'
6.0952 	EXP 	text: text = 'button_1'
6.0993 	EXP 	text: text = 'button_1'
6.1035 	EXP 	text: text = 'button_1'
6.1077 	EXP 	text: text = 'button_1'
6.1118 	EXP 	text: text = 'button_1'
6.1160 	EXP 	text: text = 'button_1'
6.1217 	EXP 	text: text = 'button_1'
6.1265 	EXP 	text: text = 'button_1'
6.1313 	EXP 	text: text = 'button_1'
6.1365 	EXP 	text: text = 'button_1'
6.1417 	EXP 	text: text = 'button_1'
6.1465 	EXP 	text: text = 'button_1'
6.1515 	EXP 	text: text = 'button_1'
6.1563 	EXP 	text: text = 'button_1'
6.1614 	EXP 	text: text = 'button_1'
6.1662 	EXP 	text: text = 'button_1'
6.1714 	EXP 	text: text = 'button_1'
6.1762 	EXP 	text: text = 'button_1'
6.1810 	EXP 	text: text = 'button_1'
6.1856 	EXP 	text: text = 'button_1'
6.1904 	EXP 	text: text = 'button_1'
6.1953 	EXP 	text: text = 'button_1'
6.2002 	EXP 	text: text = 'button_1'
6.2048 	EXP 	text: text = 'button_1'
6.2095 	EXP 	text: text = 'button_1'
6.2157 	EXP 	text: text = 'button_1'
6.2206 	EXP 	text: text = 'button_1'
6.2252 	EXP 	text: text = 'button_1'
6.2295 	EXP 	text: text = 'button_1'
6.2341 	EXP 	text: text = 'button_1'
6.2385 	EXP 	text: text = 'button_1'
6.2432 	EXP 	text: text = 'button_1'
6.2474 	EXP 	text: text = 'button_1'
6.2518 	EXP 	text: text = 'button_1'
6.2555 	DATA 	Mouse: Left button down, pos=(1001,483)
6.2561 	EXP 	text: text = 'button_1'
6.2633 	EXP 	text: height = 0.05
6.2633 	EXP 	text: height = 0.05
6.2633 	EXP 	text: height = 0.05
6.2633 	EXP 	text: text = 'button_2'
6.2690 	EXP 	text: text = 'button_2'
6.2735 	EXP 	text: text = 'button_2'
6.2780 	EXP 	text: text = 'button_2'
6.2828 	EXP 	text: text = 'button_2'
6.2873 	EXP 	text: text = 'button_2'
6.2920 	EXP 	text: text = 'button_2'
6.2965 	EXP 	text: text = 'button_2'
6.3011 	EXP 	text: text = 'button_2'
6.3057 	EXP 	text: text = 'button_2'
6.3107 	EXP 	text: text = 'button_2'
6.3152 	EXP 	text: text = 'button_2'
6.3198 	EXP 	text: text = 'button_2'
6.3244 	EXP 	text: text = 'button_2'
6.3291 	EXP 	text: text = 'button_2'
6.3337 	EXP 	text: text = 'button_2'
6.3383 	EXP 	text: text = 'button_2'
6.3437 	EXP 	text: text = 'button_2'
6.3484 	EXP 	text: text = 'button_2'
6.3525 	DATA 	Mouse:  Left button up, pos=(1001,483)
6.3531 	EXP 	text: text = 'button_2'
6.3585 	EXP 	text: text = 'button_2'
6.3627 	EXP 	text: text = 'button_2'
6.3669 	EXP 	text: text = 'button_2'
6.3711 	EXP 	text: text = 'button_2'
6.3760 	EXP 	text: text = 'button_2'
6.3809 	EXP 	text: text = 'button_2'
6.3855 	EXP 	text: text = 'button_2'
6.3904 	EXP 	text: text = 'button_2'
6.3950 	EXP 	text: text = 'button_2'
6.3998 	EXP 	text: text = 'button_2'
6.4061 	EXP 	text: text = 'button_2'
6.4109 	EXP 	text: text = 'button_2'
6.4157 	EXP 	text: text = 'button_2'
6.4200 	EXP 	text: text = 'button_2'
6.4246 	EXP 	text: text = 'button_2'
6.4289 	EXP 	text: text = 'button_2'
6.4340 	EXP 	text: text = 'button_2'
6.4386 	EXP 	text: text = 'button_2'
6.4428 	EXP 	text: text = 'button_2'
6.4473 	EXP 	text: text = 'button_2'
6.4528 	EXP 	text: text = 'button_2'
6.4586 	EXP 	text: text = 'button_2'
6.4637 	EXP 	text: text = 'button_2'
6.4679 	EXP 	text: text = 'button_2'
6.4721 	EXP 	text: text = 'button_2'
6.4764 	EXP 	text: text = 'button_2'
6.4806 	EXP 	text: text = 'button_2'
6.4860 	EXP 	text: text = 'button_2'
6.4903 	EXP 	text: text = 'button_2'
6.4945 	EXP 	text: text = 'button_2'
6.4994 	EXP 	text: text = 'button_2'
6.5042 	EXP 	text: text = 'button_2'
6.5087 	EXP 	text: text = 'button_2'
6.5142 	EXP 	text: text = 'button_2'
6.5190 	EXP 	text: text = 'button_2'
6.5237 	EXP 	text: text = 'button_2'
6.5275 	DATA 	Mouse: Left button down, pos=(1527,496)
6.5280 	EXP 	text: text = 'button_2'
6.5352 	EXP 	text: height = 0.05
6.5352 	EXP 	text: height = 0.05
6.5352 	EXP 	text: height = 0.05
6.5352 	EXP 	text: text = 'button_3'
6.5398 	EXP 	text: text = 'button_3'
6.5455 	EXP 	text: text = 'button_3'
6.5512 	EXP 	text: text = 'button_3'
6.5560 	EXP 	text: text = 'button_3'
6.5605 	EXP 	text: text = 'button_3'
6.5650 	EXP 	text: text = 'button_3'
6.5696 	EXP 	text: text = 'button_3'
6.5742 	EXP 	text: text = 'button_3'
6.5791 	EXP 	text: text = 'button_3'
6.5837 	EXP 	text: text = 'button_3'
6.5882 	EXP 	text: text = 'button_3'
6.5928 	EXP 	text: text = 'button_3'
6.5976 	EXP 	text: text = 'button_3'
6.6021 	EXP 	text: text = 'button_3'
6.6066 	EXP 	text: text = 'button_3'
6.6119 	EXP 	text: text = 'button_3'
6.6165 	EXP 	text: text = 'button_3'
6.6211 	EXP 	text: text = 'button_3'
6.6260 	EXP 	text: text = 'button_3'
6.6305 	EXP 	text: text = 'button_3'
6.6352 	EXP 	text: text = 'button_3'
6.6413 	EXP 	text: text = 'button_3'
6.6455 	DATA 	Mouse:  Left button up, pos=(1525,493)
6.6463 	EXP 	text: text = 'button_3'
6.6508 	EXP 	text: text = 'button_3'
6.6550 	EXP 	text: text = 'button_3'
6.6594 	EXP 	text: text = 'button_3'
6.6635 	EXP 	text: text = 'button_3'
6.6678 	EXP 	text: text = 'button_3'
6.6733 	EXP 	text: text = 'button_3'
6.6781 	EXP 	text: text = 'button_3'
6.6821 	EXP 	text: text = 'button_3'
6.6864 	EXP 	text: text = 'button_3'
6.6906 	EXP 	text: text = 'button_3'
6.6948 	EXP 	text: text = 'button_3'
6.6989 	EXP 	text: text = 'button_3'
6.7051 	EXP 	text: text = 'button_3'
6.7096 	EXP 	text: text = 'button_3'
6.7138 	EXP 	text: text = 'button_3'
6.7180 	EXP 	text: text = 'button_3'
6.7222 	EXP 	text: text = 'button_3'
6.7263 	EXP 	text: text = 'button_3'
6.7305 	EXP 	text: text = 'button_3'
6.7347 	EXP 	text: text = 'button_3'
6.7389 	EXP 	text: text = 'button_3'
6.7431 	EXP 	text: text = 'button_3'
6.7472 	EXP 	text: text = 'button_3'
6.7520 	EXP 	text: text = 'button_3'
6.7567 	EXP 	text: text = 'button_3'
6.7608 	EXP 	text: text = 'button_3'
6.7651 	EXP 	text: text = 'button_3'
6.7693 	EXP 	text: text = 'button_3'
6.7738 	EXP 	text: text = 'button_3'
6.7780 	EXP 	text: text = 'button_3'
6.7822 	EXP 	text: text = 'button_3'
6.7865 	EXP 	text: text = 'button_3'
6.7907 	EXP 	text: text = 'button_3'
6.7950 	EXP 	text: text = 'button_3'
6.8000 	EXP 	text: text = 'button_3'
6.8045 	EXP 	text: text = 'button_3'
6.8089 	EXP 	text: text = 'button_3'
6.8142 	EXP 	text: text = 'button_3'
6.8185 	EXP 	text: text = 'button_3'
6.8227 	EXP 	text: text = 'button_3'
6.8270 	EXP 	text: text = 'button_3'
6.8315 	EXP 	text: text = 'button_3'
6.8358 	EXP 	text: text = 'button_3'
6.8400 	EXP 	text: text = 'button_3'
6.8460 	EXP 	text: text = 'button_3'
6.8507 	EXP 	text: text = 'button_3'
6.8555 	EXP 	text: text = 'button_3'
6.8600 	EXP 	text: text = 'button_3'
6.8645 	EXP 	text: text = 'button_3'
6.8689 	EXP 	text: text = 'button_3'
6.8740 	EXP 	text: text = 'button_3'
6.8785 	EXP 	text: text = 'button_3'
6.8829 	EXP 	text: text = 'button_3'
6.8874 	EXP 	text: text = 'button_3'
6.8937 	EXP 	text: text = 'button_3'
6.8986 	EXP 	text: text = 'button_3'
6.9032 	EXP 	text: text = 'button_3'
6.9075 	EXP 	text: text = 'button_3'
6.9119 	EXP 	text: text = 'button_3'
6.9162 	EXP 	text: text = 'button_3'
6.9206 	EXP 	text: text = 'button_3'
6.9248 	EXP 	text: text = 'button_3'
6.9293 	EXP 	text: text = 'button_3'
6.9334 	EXP 	text: text = 'button_3'
6.9376 	EXP 	text: text = 'button_3'
6.9425 	EXP 	text: text = 'button_3'
6.9469 	EXP 	text: text = 'button_3'
6.9510 	EXP 	text: text = 'button_3'
6.9552 	EXP 	text: text = 'button_3'
6.9598 	DATA 	Mouse: Left button down, pos=(1043,478)
6.9605 	EXP 	text: text = 'button_3'
6.9668 	EXP 	text: height = 0.05
6.9668 	EXP 	text: height = 0.05
6.9668 	EXP 	text: height = 0.05
6.9668 	EXP 	text: text = 'button_2'
6.9714 	EXP 	text: text = 'button_2'
6.9759 	EXP 	text: text = 'button_2'
6.9809 	EXP 	text: text = 'button_2'
6.9854 	EXP 	text: text = 'button_2'
6.9903 	EXP 	text: text = 'button_2'
6.9949 	EXP 	text: text = 'button_2'
6.9995 	EXP 	text: text = 'button_2'
7.0041 	EXP 	text: text = 'button_2'
7.0086 	EXP 	text: text = 'button_2'
7.0132 	EXP 	text: text = 'button_2'
7.0178 	EXP 	text: text = 'button_2'
7.0223 	EXP 	text: text = 'button_2'
7.0269 	EXP 	text: text = 'button_2'
7.0314 	EXP 	text: text = 'button_2'
7.0366 	EXP 	text: text = 'button_2'
7.0417 	EXP 	text: text = 'button_2'
7.0462 	EXP 	text: text = 'button_2'
7.0507 	EXP 	text: text = 'button_2'
7.0555 	EXP 	text: text = 'button_2'
7.0600 	EXP 	text: text = 'button_2'
7.0647 	EXP 	text: text = 'button_2'
7.0694 	EXP 	text: text = 'button_2'
7.0734 	DATA 	Mouse:  Left button up, pos=(1043,478)
7.0741 	EXP 	text: text = 'button_2'
7.0783 	EXP 	text: text = 'button_2'
7.0834 	EXP 	text: text = 'button_2'
7.0884 	EXP 	text: text = 'button_2'
7.0930 	EXP 	text: text = 'button_2'
7.0982 	EXP 	text: text = 'button_2'
7.1028 	EXP 	text: text = 'button_2'
7.1074 	EXP 	text: text = 'button_2'
7.1119 	EXP 	text: text = 'button_2'
7.1164 	EXP 	text: text = 'button_2'
7.1207 	EXP 	text: text = 'button_2'
7.1251 	EXP 	text: text = 'button_2'
7.1300 	EXP 	text: text = 'button_2'
7.1348 	EXP 	text: text = 'button_2'
7.1396 	EXP 	text: text = 'button_2'
7.1443 	EXP 	text: text = 'button_2'
7.1484 	EXP 	text: text = 'button_2'
7.1528 	EXP 	text: text = 'button_2'
7.1570 	EXP 	text: text = 'button_2'
7.1616 	EXP 	text: text = 'button_2'
7.1658 	EXP 	text: text = 'button_2'
7.1699 	EXP 	text: text = 'button_2'
7.1742 	EXP 	text: text = 'button_2'
7.1786 	EXP 	text: text = 'button_2'
7.1830 	EXP 	text: text = 'button_2'
7.1872 	EXP 	text: text = 'button_2'
7.1916 	EXP 	text: text = 'button_2'
7.1958 	EXP 	text: text = 'button_2'
7.2000 	EXP 	text: text = 'button_2'
7.2041 	EXP 	text: text = 'button_2'
7.2083 	EXP 	text: text = 'button_2'
7.2126 	EXP 	text: text = 'button_2'
7.2170 	EXP 	text: text = 'button_2'
7.2215 	EXP 	text: text = 'button_2'
7.2258 	EXP 	text: text = 'button_2'
7.2301 	EXP 	text: text = 'button_2'
7.2343 	EXP 	text: text = 'button_2'
7.2385 	EXP 	text: text = 'button_2'
7.2427 	EXP 	text: text = 'button_2'
7.2471 	EXP 	text: text = 'button_2'
7.2511 	DATA 	Mouse: Left button down, pos=(445,497)
7.2515 	EXP 	text: text = 'button_2'
7.2575 	EXP 	text: height = 0.05
7.2575 	EXP 	text: height = 0.05
7.2575 	EXP 	text: height = 0.05
7.2575 	EXP 	text: text = 'button_1'
7.2621 	EXP 	text: text = 'button_1'
7.2665 	EXP 	text: text = 'button_1'
7.2726 	EXP 	text: text = 'button_1'
7.2777 	EXP 	text: text = 'button_1'
7.2824 	EXP 	text: text = 'button_1'
7.2869 	EXP 	text: text = 'button_1'
7.2920 	EXP 	text: text = 'button_1'
7.2964 	EXP 	text: text = 'button_1'
7.3013 	EXP 	text: text = 'button_1'
7.3057 	EXP 	text: text = 'button_1'
7.3103 	EXP 	text: text = 'button_1'
7.3148 	EXP 	text: text = 'button_1'
7.3205 	EXP 	text: text = 'button_1'
7.3260 	EXP 	text: text = 'button_1'
7.3306 	EXP 	text: text = 'button_1'
7.3352 	EXP 	text: text = 'button_1'
7.3399 	EXP 	text: text = 'button_1'
7.3444 	EXP 	text: text = 'button_1'
7.3485 	DATA 	Mouse:  Left button up, pos=(445,497)
7.3491 	EXP 	text: text = 'button_1'
7.3543 	EXP 	text: text = 'button_1'
7.3585 	EXP 	text: text = 'button_1'
7.3626 	EXP 	text: text = 'button_1'
7.3673 	EXP 	text: text = 'button_1'
7.3714 	EXP 	text: text = 'button_1'
7.3759 	EXP 	text: text = 'button_1'
7.3800 	EXP 	text: text = 'button_1'
7.3845 	EXP 	text: text = 'button_1'
7.3886 	EXP 	text: text = 'button_1'
7.3928 	EXP 	text: text = 'button_1'
7.3992 	EXP 	text: text = 'button_1'
7.4036 	EXP 	text: text = 'button_1'
7.4077 	EXP 	text: text = 'button_1'
7.4119 	EXP 	text: text = 'button_1'
7.4161 	EXP 	text: text = 'button_1'
7.4203 	EXP 	text: text = 'button_1'
7.4245 	EXP 	text: text = 'button_1'
7.4314 	EXP 	text: text = 'button_1'
7.4365 	EXP 	text: text = 'button_1'
7.4406 	EXP 	text: text = 'button_1'
7.4448 	EXP 	text: text = 'button_1'
7.4490 	EXP 	text: text = 'button_1'
7.4532 	EXP 	text: text = 'button_1'
7.4574 	EXP 	text: text = 'button_1'
7.4631 	EXP 	text: text = 'button_1'
7.4675 	EXP 	text: text = 'button_1'
7.4719 	EXP 	text: text = 'button_1'
7.4761 	EXP 	text: text = 'button_1'
7.4805 	EXP 	text: text = 'button_1'
7.4846 	EXP 	text: text = 'button_1'
7.4888 	EXP 	text: text = 'button_1'
7.4932 	EXP 	text: text = 'button_1'
7.4975 	EXP 	text: text = 'button_1'
7.5017 	EXP 	text: text = 'button_1'
7.5060 	EXP 	text: text = 'button_1'
7.5102 	EXP 	text: text = 'button_1'
7.5151 	EXP 	text: text = 'button_1'
7.5199 	EXP 	text: text = 'button_1'
7.5243 	EXP 	text: text = 'button_1'
7.5290 	EXP 	text: text = 'button_1'
7.5337 	EXP 	text: text = 'button_1'
7.5399 	EXP 	text: text = 'button_1'
7.5449 	EXP 	text: text = 'button_1'
7.5494 	EXP 	text: text = 'button_1'
7.5538 	EXP 	text: text = 'button_1'
7.5582 	EXP 	text: text = 'button_1'
7.5626 	EXP 	text: text = 'button_1'
7.5670 	EXP 	text: text = 'button_1'
7.5718 	EXP 	text: text = 'button_1'
7.5758 	DATA 	Keypress: escape
7.5779 	EXP 	text: text = 'button_1'
7.5830 	EXP 	text: text = 'button_1'
7.5872 	EXP 	text: text = 'button_1'
7.5915 	EXP 	text: text = 'button_1'
7.5960 	EXP 	text: text = 'button_1'
7.6003 	EXP 	text: text = 'button_1'
7.6052 	EXP 	text: text = 'button_1'
7.6095 	EXP 	text: text = 'button_1'
7.6140 	EXP 	text: text = 'button_1'
7.6183 	EXP 	text: text = 'button_1'
7.6226 	EXP 	text: text = 'button_1'
7.6271 	EXP 	text: text = 'button_1'
7.6315 	EXP 	text: text = 'button_1'
7.6363 	EXP 	text: text = 'button_1'
7.6407 	EXP 	text: text = 'button_1'
7.6453 	EXP 	text: text = 'button_1'
7.6495 	EXP 	text: text = 'button_1'
7.6538 	EXP 	text: text = 'button_1'
7.6580 	EXP 	text: text = 'button_1'
7.6624 	EXP 	text: text = 'button_1'
7.6672 	EXP 	text: text = 'button_1'
8.2654 	EXP 	window1: mouseVisible = True
